RIC NAME,GMT DATE, GMT TIME ,Asia/Shanghai DATE ,Asia/Shanghai TIME ,ASK,BID,CCY1,COUPN_RATE,DSPLY_NAME,MATUR_DATE,OFFCL_CODE,YTM_ASK,YTM_BID
AMBMBRM-03M,28-Oct-2013,00:00:24,28-Oct-2013,08:00:24,99.949,99.92,RMB,3.0,CNRMP 3 Nov13,26-Nov-2013,CND1000039D3,3.6,4.0
AMBMBRM-03M,28-Oct-2013,03:00:01,28-Oct-2013,11:00:01,99.951,99.92,RMB,3.0,CNRMP 3 Nov13,26-Nov-2013,CND1000039D3,3.6,4.0
AMBMBRM-03M,28-Oct-2013,08:11:55,28-Oct-2013,16:11:55,99.951,99.92,RMB,3.0,CNRMP 3 Nov13,26-Nov-2013,CND1000039D3,3.6,4.0
AMBMBRM-03M,28-Oct-2013,21:03:26,29-Oct-2013,05:03:26,99.951,99.92,RMB,3.0,CNRMP 3 Nov13,26-Nov-2013,CND1000039D3,3.6,4.0
AMBMBRM-03M,29-Oct-2013,00:33:12,29-Oct-2013,08:33:12,99.951,99.92,RMB,3.0,CNRMP 3 Nov13,26-Nov-2013,CND1000042L0,3.6,4.0
AMBMBRM-03M,29-Oct-2013,00:33:14,29-Oct-2013,08:33:14,100.088,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,29-Oct-2013,03:00:01,29-Oct-2013,11:00:01,100.087,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,29-Oct-2013,04:00:41,29-Oct-2013,12:00:41,100.087,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,29-Oct-2013,21:13:52,30-Oct-2013,05:13:52,100.087,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,30-Oct-2013,21:29:06,31-Oct-2013,05:29:06,100.087,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,31-Oct-2013,03:00:01,31-Oct-2013,11:00:01,100.086,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,31-Oct-2013,06:08:07,31-Oct-2013,14:08:07,100.086,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,31-Oct-2013,06:08:10,31-Oct-2013,14:08:10,100.086,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,31-Oct-2013,06:14:03,31-Oct-2013,14:14:03,100.086,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,31-Oct-2013,06:14:05,31-Oct-2013,14:14:05,100.086,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,31-Oct-2013,21:46:18,01-Nov-2013,05:46:18,100.086,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,01-Nov-2013,03:00:01,01-Nov-2013,11:00:01,100.085,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,01-Nov-2013,03:55:46,01-Nov-2013,11:55:46,100.085,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,01-Nov-2013,03:55:47,01-Nov-2013,11:55:47,100.085,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,01-Nov-2013,07:44:04,01-Nov-2013,15:44:04,100.085,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,01-Nov-2013,07:44:06,01-Nov-2013,15:44:06,100.085,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,01-Nov-2013,22:01:40,02-Nov-2013,06:01:40,100.085,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,03-Nov-2013,21:24:37,04-Nov-2013,05:24:37,100.085,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,04-Nov-2013,03:00:01,04-Nov-2013,11:00:01,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,04-Nov-2013,08:28:04,04-Nov-2013,16:28:04,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,04-Nov-2013,08:44:47,04-Nov-2013,16:44:47,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,04-Nov-2013,21:15:56,05-Nov-2013,05:15:56,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,03:16:25,05-Nov-2013,11:16:25,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,03:38:55,05-Nov-2013,11:38:55,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,03:42:23,05-Nov-2013,11:42:23,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,03:45:48,05-Nov-2013,11:45:48,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,03:52:41,05-Nov-2013,11:52:41,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,04:37:37,05-Nov-2013,12:37:37,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,04:51:14,05-Nov-2013,12:51:14,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,05:19:06,05-Nov-2013,13:19:06,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,05:25:26,05-Nov-2013,13:25:26,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,06:32:23,05-Nov-2013,14:32:23,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,05-Nov-2013,21:27:27,06-Nov-2013,05:27:27,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,06-Nov-2013,00:28:20,06-Nov-2013,08:28:20,100.084,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,06-Nov-2013,03:00:00,06-Nov-2013,11:00:00,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,06-Nov-2013,05:39:14,06-Nov-2013,13:39:14,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,06-Nov-2013,06:18:07,06-Nov-2013,14:18:07,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,06-Nov-2013,07:33:10,06-Nov-2013,15:33:10,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,06-Nov-2013,07:38:02,06-Nov-2013,15:38:02,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,06-Nov-2013,21:45:15,07-Nov-2013,05:45:15,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,00:00:07,07-Nov-2013,08:00:07,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,01:12:50,07-Nov-2013,09:12:50,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,01:16:38,07-Nov-2013,09:16:38,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,01:21:55,07-Nov-2013,09:21:55,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,01:25:45,07-Nov-2013,09:25:45,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,01:41:14,07-Nov-2013,09:41:14,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,01:43:47,07-Nov-2013,09:43:47,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,02:29:13,07-Nov-2013,10:29:13,100.083,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,03:00:00,07-Nov-2013,11:00:00,100.082,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,07-Nov-2013,22:03:43,08-Nov-2013,06:03:43,100.082,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,08-Nov-2013,03:00:01,08-Nov-2013,11:00:01,100.081,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,08-Nov-2013,06:14:53,08-Nov-2013,14:14:53,100.081,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,08-Nov-2013,22:22:54,09-Nov-2013,06:22:54,100.081,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,10-Nov-2013,21:49:47,11-Nov-2013,05:49:47,100.081,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,11-Nov-2013,03:00:01,11-Nov-2013,11:00:01,100.08,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,11-Nov-2013,21:11:51,12-Nov-2013,05:11:51,100.08,99.88,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,12-Nov-2013,03:00:00,12-Nov-2013,11:00:00,100.08,99.89,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.0
AMBMBRM-03M,12-Nov-2013,09:46:11,12-Nov-2013,17:46:11,100.08,99.89,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.6,4.05
AMBMBRM-03M,12-Nov-2013,09:46:12,12-Nov-2013,17:46:12,100.08,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,12-Nov-2013,09:46:13,12-Nov-2013,17:46:13,99.958,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,12-Nov-2013,21:58:32,13-Nov-2013,05:58:32,99.958,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,13-Nov-2013,22:51:02,14-Nov-2013,06:51:02,99.958,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,14-Nov-2013,23:43:05,15-Nov-2013,07:43:05,99.958,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,15-Nov-2013,03:00:01,15-Nov-2013,11:00:01,99.959,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,18-Nov-2013,00:00:23,18-Nov-2013,08:00:23,99.959,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,18-Nov-2013,00:29:33,18-Nov-2013,08:29:33,99.959,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,19-Nov-2013,00:00:24,19-Nov-2013,08:00:24,99.959,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,19-Nov-2013,00:26:15,19-Nov-2013,08:26:15,99.959,99.86,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,19-Nov-2013,03:00:00,19-Nov-2013,11:00:00,99.959,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,20-Nov-2013,00:55:19,20-Nov-2013,08:55:19,99.959,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,21-Nov-2013,01:29:51,21-Nov-2013,09:29:51,99.959,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,22-Nov-2013,02:12:02,22-Nov-2013,10:12:02,99.959,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,22-Nov-2013,03:00:01,22-Nov-2013,11:00:01,99.96,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,25-Nov-2013,00:58:45,25-Nov-2013,08:58:45,99.96,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,26-Nov-2013,00:59:33,26-Nov-2013,08:59:33,99.96,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,27-Nov-2013,01:36:47,27-Nov-2013,09:36:47,99.96,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,28-Nov-2013,02:26:38,28-Nov-2013,10:26:38,99.96,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,28-Nov-2013,08:58:29,28-Nov-2013,16:58:29,99.96,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,29-Nov-2013,02:59:59,29-Nov-2013,10:59:59,99.961,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,29-Nov-2013,03:51:09,29-Nov-2013,11:51:09,99.961,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,02-Dec-2013,07:41:52,02-Dec-2013,15:41:52,99.961,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000042L0,3.85,4.05
AMBMBRM-03M,03-Dec-2013,00:33:15,03-Dec-2013,08:33:15,99.961,99.87,RMB,3.8,CNRMP 3.8 May14,13-May-2014,CND1000044T9,3.85,4.05
AMBMBRM-03M,03-Dec-2013,00:33:16,03-Dec-2013,08:33:16,99.958,99.86,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,3.85,4.05
AMBMBRM-03M,03-Dec-2013,03:56:30,03-Dec-2013,11:56:30,99.958,99.86,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,3.85,4.05
AMBMBRM-03M,03-Dec-2013,09:03:00,03-Dec-2013,17:03:00,99.958,99.86,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,3.85,4.05
AMBMBRM-03M,04-Dec-2013,06:51:21,04-Dec-2013,14:51:21,99.958,99.86,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,3.85,4.05
AMBMBRM-03M,04-Dec-2013,10:33:43,04-Dec-2013,18:33:43,99.958,99.86,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,3.85,4.05
AMBMBRM-03M,05-Dec-2013,09:16:22,05-Dec-2013,17:16:22,99.958,99.86,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,3.85,4.45
AMBMBRM-03M,05-Dec-2013,09:16:23,05-Dec-2013,17:16:23,99.958,99.67,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,3.85,4.45
AMBMBRM-03M,05-Dec-2013,09:16:24,05-Dec-2013,17:16:24,99.958,99.67,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.45
AMBMBRM-03M,05-Dec-2013,09:16:25,05-Dec-2013,17:16:25,99.766,99.67,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.45
AMBMBRM-03M,05-Dec-2013,12:10:18,05-Dec-2013,20:10:18,99.766,99.67,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.45
AMBMBRM-03M,06-Dec-2013,00:44:50,06-Dec-2013,08:44:50,99.766,99.67,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.45
AMBMBRM-03M,06-Dec-2013,06:46:23,06-Dec-2013,14:46:23,99.77,99.68,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.45
AMBMBRM-03M,06-Dec-2013,13:51:20,06-Dec-2013,21:51:20,99.77,99.68,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.45
AMBMBRM-03M,09-Dec-2013,02:32:53,09-Dec-2013,10:32:53,99.77,99.68,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.45
AMBMBRM-03M,09-Dec-2013,03:00:00,09-Dec-2013,11:00:00,99.771,99.68,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.45
AMBMBRM-03M,09-Dec-2013,08:49:21,09-Dec-2013,16:49:21,99.771,99.68,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.25,4.31
AMBMBRM-03M,09-Dec-2013,08:49:22,09-Dec-2013,16:49:22,99.771,99.74,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Dec-2013,08:49:23,09-Dec-2013,16:49:23,99.837,99.74,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,11-Dec-2013,03:00:00,11-Dec-2013,11:00:00,99.838,99.75,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,12-Dec-2013,03:00:01,12-Dec-2013,11:00:01,99.839,99.75,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,12-Dec-2013,03:16:14,12-Dec-2013,11:16:14,99.839,99.75,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,13-Dec-2013,03:00:01,13-Dec-2013,11:00:01,99.842,99.75,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,16-Dec-2013,00:00:28,16-Dec-2013,08:00:28,99.842,99.75,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,17-Dec-2013,03:00:01,17-Dec-2013,11:00:01,99.843,99.75,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,18-Dec-2013,03:00:02,18-Dec-2013,11:00:02,99.844,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,19-Dec-2013,03:00:00,19-Dec-2013,11:00:00,99.845,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,20-Dec-2013,03:00:01,20-Dec-2013,11:00:01,99.847,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,23-Dec-2013,02:12:07,23-Dec-2013,10:12:07,99.847,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,23-Dec-2013,03:00:01,23-Dec-2013,11:00:01,99.848,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,23-Dec-2013,03:00:12,23-Dec-2013,11:00:12,99.848,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,23-Dec-2013,03:24:25,23-Dec-2013,11:24:25,99.848,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,23-Dec-2013,06:47:16,23-Dec-2013,14:47:16,99.848,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,23-Dec-2013,07:09:58,23-Dec-2013,15:09:58,99.848,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,24-Dec-2013,03:00:01,24-Dec-2013,11:00:01,99.849,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,24-Dec-2013,03:48:21,24-Dec-2013,11:48:21,99.849,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,25-Dec-2013,03:00:01,25-Dec-2013,11:00:01,99.85,99.76,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,26-Dec-2013,03:00:01,26-Dec-2013,11:00:01,99.851,99.77,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,27-Dec-2013,03:00:01,27-Dec-2013,11:00:01,99.853,99.77,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,30-Dec-2013,03:00:01,30-Dec-2013,11:00:01,99.854,99.77,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,31-Dec-2013,03:00:01,31-Dec-2013,11:00:01,99.856,99.77,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,02-Jan-2014,03:00:01,02-Jan-2014,11:00:01,99.857,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,03-Jan-2014,03:00:01,03-Jan-2014,11:00:01,99.859,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,06-Jan-2014,03:00:01,06-Jan-2014,11:00:01,99.86,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,07-Jan-2014,03:00:01,07-Jan-2014,11:00:01,99.861,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,08-Jan-2014,02:04:21,08-Jan-2014,10:04:21,99.861,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,08-Jan-2014,03:00:01,08-Jan-2014,11:00:01,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,08-Jan-2014,06:10:01,08-Jan-2014,14:10:01,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,08-Jan-2014,06:10:06,08-Jan-2014,14:10:06,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,08-Jan-2014,06:20:20,08-Jan-2014,14:20:20,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,08-Jan-2014,06:20:22,08-Jan-2014,14:20:22,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,01:54:15,09-Jan-2014,09:54:15,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,01:56:41,09-Jan-2014,09:56:41,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,02:07:19,09-Jan-2014,10:07:19,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,02:27:41,09-Jan-2014,10:27:41,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,02:44:15,09-Jan-2014,10:44:15,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,02:47:26,09-Jan-2014,10:47:26,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,02:50:50,09-Jan-2014,10:50:50,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,02:54:09,09-Jan-2014,10:54:09,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
AMBMBRM-03M,09-Jan-2014,02:57:51,09-Jan-2014,10:57:51,99.862,99.78,RMB,3.8,CNRMP 3.8 Jun14,03-Jun-2014,CND1000044T9,4.11,4.31
