RIC NAME,GMT DATE, GMT TIME ,Asia/Shanghai DATE ,Asia/Shanghai TIME ,ASK,BID,COUPN_RATE,DSPLY_NAME,MATUR_DATE,OFFCL_CODE,YTM_ASK,YTM_BID
AMBMGRM-07Y,30-Aug-2013,05:15:46,30-Aug-2013,13:15:46,97.958,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.8
AMBMGRM-07Y,30-Aug-2013,17:55:37,31-Aug-2013,01:55:37,97.958,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.8
AMBMGRM-07Y,02-Sep-2013,12:17:41,02-Sep-2013,20:17:41,97.958,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.8
AMBMGRM-07Y,03-Sep-2013,01:32:52,03-Sep-2013,09:32:52,97.958,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.8
AMBMGRM-07Y,03-Sep-2013,03:00:01,03-Sep-2013,11:00:01,97.959,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.8
AMBMGRM-07Y,03-Sep-2013,03:23:14,03-Sep-2013,11:23:14,97.959,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.8
AMBMGRM-07Y,03-Sep-2013,03:30:54,03-Sep-2013,11:30:54,97.959,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.8
AMBMGRM-07Y,03-Sep-2013,03:48:10,03-Sep-2013,11:48:10,97.959,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.8
AMBMGRM-07Y,03-Sep-2013,09:37:30,03-Sep-2013,17:37:30,97.959,97.43,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.7,4.87
AMBMGRM-07Y,03-Sep-2013,09:37:31,03-Sep-2013,17:37:31,97.959,97.06,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,03-Sep-2013,09:37:32,03-Sep-2013,17:37:32,97.588,97.06,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,03-Sep-2013,11:22:36,03-Sep-2013,19:22:36,97.588,97.06,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,04-Sep-2013,03:00:00,04-Sep-2013,11:00:00,97.589,97.06,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,04-Sep-2013,09:21:39,04-Sep-2013,17:21:39,97.589,97.06,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.89
AMBMGRM-07Y,04-Sep-2013,09:21:40,04-Sep-2013,17:21:40,97.589,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.89
AMBMGRM-07Y,04-Sep-2013,09:21:41,04-Sep-2013,17:21:41,97.483,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,04-Sep-2013,10:34:06,04-Sep-2013,18:34:06,97.483,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,05-Sep-2013,03:00:01,05-Sep-2013,11:00:01,97.484,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,05-Sep-2013,09:44:50,05-Sep-2013,17:44:50,97.484,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,06-Sep-2013,03:00:01,06-Sep-2013,11:00:01,97.487,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,06-Sep-2013,08:53:00,06-Sep-2013,16:53:00,97.487,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,06-Sep-2013,09:05:52,06-Sep-2013,17:05:52,97.487,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.88
AMBMGRM-07Y,06-Sep-2013,09:05:53,06-Sep-2013,17:05:53,97.487,97.01,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,06-Sep-2013,09:05:54,06-Sep-2013,17:05:54,97.54,97.01,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,09-Sep-2013,00:30:22,09-Sep-2013,08:30:22,97.54,97.01,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,09-Sep-2013,00:30:24,09-Sep-2013,08:30:24,97.54,97.01,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,09-Sep-2013,02:57:40,09-Sep-2013,10:57:40,97.54,97.01,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,09-Sep-2013,03:00:00,09-Sep-2013,11:00:00,97.541,97.01,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,09-Sep-2013,05:41:45,09-Sep-2013,13:41:45,97.541,97.01,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,09-Sep-2013,10:31:20,09-Sep-2013,18:31:20,97.541,97.01,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,10-Sep-2013,03:00:00,10-Sep-2013,11:00:00,97.542,97.02,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.88
AMBMGRM-07Y,10-Sep-2013,09:04:56,10-Sep-2013,17:04:56,97.542,97.02,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.89
AMBMGRM-07Y,10-Sep-2013,09:04:57,10-Sep-2013,17:04:57,97.542,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.78,4.89
AMBMGRM-07Y,10-Sep-2013,09:04:58,10-Sep-2013,17:04:58,97.542,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,10-Sep-2013,09:04:59,10-Sep-2013,17:04:59,97.489,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,10-Sep-2013,09:34:48,10-Sep-2013,17:34:48,97.489,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,11-Sep-2013,03:00:01,11-Sep-2013,11:00:01,97.49,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,11-Sep-2013,08:44:26,11-Sep-2013,16:44:26,97.49,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.89
AMBMGRM-07Y,11-Sep-2013,09:05:34,11-Sep-2013,17:05:34,97.49,96.96,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.92
AMBMGRM-07Y,11-Sep-2013,09:05:35,11-Sep-2013,17:05:35,97.49,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.79,4.92
AMBMGRM-07Y,11-Sep-2013,09:05:36,11-Sep-2013,17:05:36,97.49,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,11-Sep-2013,09:05:37,11-Sep-2013,17:05:37,97.332,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,12-Sep-2013,03:00:01,12-Sep-2013,11:00:01,97.333,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,12-Sep-2013,07:46:14,12-Sep-2013,15:46:14,97.333,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,12-Sep-2013,09:16:25,12-Sep-2013,17:16:25,97.333,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.9
AMBMGRM-07Y,12-Sep-2013,09:16:26,12-Sep-2013,17:16:26,97.333,96.91,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,12-Sep-2013,09:16:27,12-Sep-2013,17:16:27,97.438,96.91,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,13-Sep-2013,03:00:00,13-Sep-2013,11:00:00,97.442,96.92,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,13-Sep-2013,06:46:10,13-Sep-2013,14:46:10,97.442,96.92,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,13-Sep-2013,09:26:01,13-Sep-2013,17:26:01,97.442,96.92,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.93
AMBMGRM-07Y,13-Sep-2013,09:26:02,13-Sep-2013,17:26:02,97.442,96.76,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.83,4.93
AMBMGRM-07Y,13-Sep-2013,09:26:03,13-Sep-2013,17:26:03,97.284,96.76,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.83,4.93
AMBMGRM-07Y,16-Sep-2013,00:55:53,16-Sep-2013,08:55:53,97.284,96.76,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.83,4.93
AMBMGRM-07Y,16-Sep-2013,00:55:55,16-Sep-2013,08:55:55,97.284,96.76,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.83,4.93
AMBMGRM-07Y,16-Sep-2013,02:49:57,16-Sep-2013,10:49:57,97.284,96.76,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.83,4.93
AMBMGRM-07Y,16-Sep-2013,03:00:00,16-Sep-2013,11:00:00,97.285,96.76,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.83,4.93
AMBMGRM-07Y,16-Sep-2013,09:15:23,16-Sep-2013,17:15:23,97.285,96.76,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.83,4.92
AMBMGRM-07Y,16-Sep-2013,09:15:24,16-Sep-2013,17:15:24,97.285,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.83,4.92
AMBMGRM-07Y,16-Sep-2013,09:15:25,16-Sep-2013,17:15:25,97.338,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,17-Sep-2013,01:36:58,17-Sep-2013,09:36:58,97.338,96.81,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,17-Sep-2013,03:00:00,17-Sep-2013,11:00:00,97.339,96.82,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,17-Sep-2013,09:48:12,17-Sep-2013,17:48:12,97.339,96.82,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.87
AMBMGRM-07Y,17-Sep-2013,09:48:13,17-Sep-2013,17:48:13,97.339,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.87
AMBMGRM-07Y,17-Sep-2013,09:48:14,17-Sep-2013,17:48:14,97.602,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,18-Sep-2013,00:22:58,18-Sep-2013,08:22:58,97.602,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,18-Sep-2013,03:00:00,18-Sep-2013,11:00:00,97.606,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,18-Sep-2013,22:56:42,19-Sep-2013,06:56:42,97.606,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,19-Sep-2013,21:49:24,20-Sep-2013,05:49:24,97.606,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,20-Sep-2013,20:39:37,21-Sep-2013,04:39:37,97.606,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,22-Sep-2013,18:01:07,23-Sep-2013,02:01:07,97.606,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,23-Sep-2013,03:00:00,23-Sep-2013,11:00:00,97.607,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,23-Sep-2013,09:28:02,23-Sep-2013,17:28:02,97.607,97.08,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.9
AMBMGRM-07Y,23-Sep-2013,09:28:03,23-Sep-2013,17:28:03,97.607,96.93,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,23-Sep-2013,09:28:04,23-Sep-2013,17:28:04,97.45,96.93,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,23-Sep-2013,16:11:00,24-Sep-2013,00:11:00,97.45,96.93,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,24-Sep-2013,03:00:01,24-Sep-2013,11:00:01,97.451,96.93,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,24-Sep-2013,08:38:52,24-Sep-2013,16:38:52,97.451,96.93,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,24-Sep-2013,15:17:46,24-Sep-2013,23:17:46,97.451,96.93,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,25-Sep-2013,03:00:00,25-Sep-2013,11:00:00,97.452,96.93,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,25-Sep-2013,09:18:11,25-Sep-2013,17:18:11,97.452,96.93,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.87
AMBMGRM-07Y,25-Sep-2013,09:18:12,25-Sep-2013,17:18:12,97.452,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.87
AMBMGRM-07Y,25-Sep-2013,09:18:13,25-Sep-2013,17:18:13,97.452,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,25-Sep-2013,09:18:14,25-Sep-2013,17:18:14,97.609,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,25-Sep-2013,17:38:59,26-Sep-2013,01:38:59,97.609,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,26-Sep-2013,03:00:00,26-Sep-2013,11:00:00,97.611,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,26-Sep-2013,09:06:40,26-Sep-2013,17:06:40,97.611,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.85
AMBMGRM-07Y,26-Sep-2013,09:06:41,26-Sep-2013,17:06:41,97.611,97.19,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.75,4.85
AMBMGRM-07Y,26-Sep-2013,09:06:42,26-Sep-2013,17:06:42,97.716,97.19,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.75,4.85
AMBMGRM-07Y,26-Sep-2013,20:02:59,27-Sep-2013,04:02:59,97.716,97.19,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.75,4.85
AMBMGRM-07Y,27-Sep-2013,03:00:00,27-Sep-2013,11:00:00,97.718,97.2,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.75,4.85
AMBMGRM-07Y,27-Sep-2013,09:14:01,27-Sep-2013,17:14:01,97.718,97.2,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.75,4.87
AMBMGRM-07Y,27-Sep-2013,09:14:02,27-Sep-2013,17:14:02,97.718,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,27-Sep-2013,09:14:03,27-Sep-2013,17:14:03,97.614,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,27-Sep-2013,22:24:26,28-Sep-2013,06:24:26,97.614,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,30-Sep-2013,01:27:59,30-Sep-2013,09:27:59,97.614,97.09,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,30-Sep-2013,03:00:00,30-Sep-2013,11:00:00,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,01-Oct-2013,02:37:26,01-Oct-2013,10:37:26,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,01-Oct-2013,07:14:19,01-Oct-2013,15:14:19,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,01-Oct-2013,08:27:10,01-Oct-2013,16:27:10,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,02-Oct-2013,03:45:37,02-Oct-2013,11:45:37,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,03-Oct-2013,04:56:10,03-Oct-2013,12:56:10,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,04-Oct-2013,04:47:41,04-Oct-2013,12:47:41,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,04-Oct-2013,06:06:22,04-Oct-2013,14:06:22,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,07-Oct-2013,00:00:08,07-Oct-2013,08:00:08,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,07-Oct-2013,09:44:17,07-Oct-2013,17:44:17,97.622,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,08-Oct-2013,03:00:00,08-Oct-2013,11:00:00,97.623,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,08-Oct-2013,06:44:14,08-Oct-2013,14:44:14,97.623,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.87
AMBMGRM-07Y,08-Oct-2013,08:50:07,08-Oct-2013,16:50:07,97.623,97.1,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.9
AMBMGRM-07Y,08-Oct-2013,08:50:08,08-Oct-2013,16:50:08,97.623,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.77,4.9
AMBMGRM-07Y,08-Oct-2013,08:50:10,08-Oct-2013,16:50:10,97.623,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,08-Oct-2013,08:50:11,08-Oct-2013,16:50:11,97.466,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,08-Oct-2013,11:44:23,08-Oct-2013,19:44:23,97.466,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,09-Oct-2013,03:00:00,09-Oct-2013,11:00:00,97.467,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,09-Oct-2013,08:53:34,09-Oct-2013,16:53:34,97.467,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,09-Oct-2013,08:53:35,09-Oct-2013,16:53:35,97.467,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,09-Oct-2013,14:07:52,09-Oct-2013,22:07:52,97.467,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,10-Oct-2013,03:00:01,10-Oct-2013,11:00:01,97.468,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.9
AMBMGRM-07Y,10-Oct-2013,09:06:16,10-Oct-2013,17:06:16,97.468,96.95,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.8,4.92
AMBMGRM-07Y,10-Oct-2013,09:06:17,10-Oct-2013,17:06:17,97.468,96.85,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,10-Oct-2013,09:06:18,10-Oct-2013,17:06:18,97.364,96.85,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,10-Oct-2013,16:33:49,11-Oct-2013,00:33:49,97.364,96.85,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,11-Oct-2013,03:00:01,11-Oct-2013,11:00:01,97.367,96.85,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.92
AMBMGRM-07Y,11-Oct-2013,09:34:55,11-Oct-2013,17:34:55,97.367,96.85,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.82,4.96
AMBMGRM-07Y,11-Oct-2013,09:34:56,11-Oct-2013,17:34:56,97.367,96.64,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.86,4.96
AMBMGRM-07Y,11-Oct-2013,09:34:57,11-Oct-2013,17:34:57,97.16,96.64,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.86,4.96
AMBMGRM-07Y,11-Oct-2013,21:38:11,12-Oct-2013,05:38:11,97.16,96.64,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.86,4.96
AMBMGRM-07Y,13-Oct-2013,22:15:37,14-Oct-2013,06:15:37,97.16,96.64,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.86,4.96
AMBMGRM-07Y,14-Oct-2013,00:00:08,14-Oct-2013,08:00:08,97.16,96.64,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.86,4.96
AMBMGRM-07Y,14-Oct-2013,03:00:00,14-Oct-2013,11:00:00,97.161,96.64,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.86,4.96
AMBMGRM-07Y,14-Oct-2013,09:26:00,14-Oct-2013,17:26:00,97.161,96.64,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.86,4.97
AMBMGRM-07Y,14-Oct-2013,09:26:01,14-Oct-2013,17:26:01,97.161,96.59,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.86,4.97
AMBMGRM-07Y,14-Oct-2013,09:26:03,14-Oct-2013,17:26:03,97.161,96.59,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.87,4.97
AMBMGRM-07Y,14-Oct-2013,09:26:03,14-Oct-2013,17:26:03,97.109,96.59,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.87,4.97
AMBMGRM-07Y,14-Oct-2013,21:29:45,15-Oct-2013,05:29:45,97.109,96.59,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.87,4.97
AMBMGRM-07Y,15-Oct-2013,03:00:01,15-Oct-2013,11:00:01,97.11,96.59,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.87,4.97
AMBMGRM-07Y,15-Oct-2013,07:18:50,15-Oct-2013,15:18:50,97.11,96.59,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.87,4.97
AMBMGRM-07Y,15-Oct-2013,09:07:10,15-Oct-2013,17:07:10,97.11,96.59,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.87,5.02
AMBMGRM-07Y,15-Oct-2013,09:07:11,15-Oct-2013,17:07:11,97.11,96.34,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.87,5.02
AMBMGRM-07Y,15-Oct-2013,09:07:13,15-Oct-2013,17:07:13,97.11,96.34,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.92,5.02
AMBMGRM-07Y,15-Oct-2013,09:07:14,15-Oct-2013,17:07:14,96.852,96.34,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.92,5.02
AMBMGRM-07Y,15-Oct-2013,21:35:21,16-Oct-2013,05:35:21,96.852,96.34,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.92,5.02
AMBMGRM-07Y,16-Oct-2013,03:00:00,16-Oct-2013,11:00:00,96.853,96.34,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.92,5.02
AMBMGRM-07Y,16-Oct-2013,21:47:18,17-Oct-2013,05:47:18,96.853,96.34,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.92,5.02
AMBMGRM-07Y,17-Oct-2013,03:00:00,17-Oct-2013,11:00:00,96.855,96.34,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.92,5.02
AMBMGRM-07Y,17-Oct-2013,09:24:24,17-Oct-2013,17:24:24,96.855,96.34,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.92,5.04
AMBMGRM-07Y,17-Oct-2013,09:24:25,17-Oct-2013,17:24:25,96.855,96.24,4.3251,CNRMG 4.3251 Jan,10-Jan-2020,CND1000066H7,4.92,5.04
